category,image_id,mask_variation,gen_variation_id
laptop,379441,random,0
laptop,379441,random,1
laptop,379441,random,2
laptop,172595,random,0
laptop,172595,random,1
laptop,172595,random,2
laptop,16439,random,0
laptop,16439,random,1
laptop,16439,random,2
laptop,413247,random,0
laptop,413247,random,1
laptop,413247,random,2
laptop,131138,random,0
laptop,131138,random,1
laptop,131138,random,2
laptop,527427,random,0
laptop,527427,random,1
laptop,527427,random,2
laptop,492110,random,0
laptop,492110,random,1
laptop,492110,random,2
laptop,166478,random,0
laptop,166478,random,1
laptop,166478,random,2
laptop,154705,random,0
laptop,154705,random,1
laptop,154705,random,2
laptop,77396,random,0
laptop,77396,random,1
laptop,77396,random,2
laptop,519764,random,0
laptop,519764,random,1
laptop,519764,random,2
laptop,222299,random,0
laptop,222299,random,1
laptop,222299,random,2
laptop,292446,random,0
laptop,292446,random,1
laptop,292446,random,2
laptop,244833,random,0
laptop,244833,random,1
laptop,244833,random,2
laptop,477805,random,0
laptop,477805,random,1
laptop,477805,random,2
laptop,316015,random,0
laptop,316015,random,1
laptop,316015,random,2
laptop,564336,random,0
laptop,564336,random,1
laptop,564336,random,2
laptop,63602,random,0
laptop,63602,random,1
laptop,63602,random,2
laptop,287347,random,0
laptop,287347,random,1
laptop,287347,random,2
laptop,148620,random,0
laptop,148620,random,1
laptop,148620,random,2
laptop,232088,random,0
laptop,232088,random,1
laptop,232088,random,2
laptop,513688,random,0
laptop,513688,random,1
laptop,513688,random,2
laptop,482970,random,0
laptop,482970,random,1
laptop,482970,random,2
laptop,112798,random,0
laptop,112798,random,1
laptop,112798,random,2
laptop,367095,random,0
laptop,367095,random,1
laptop,367095,random,2
laptop,345252,random,0
laptop,345252,random,1
laptop,345252,random,2
laptop,385719,random,0
laptop,385719,random,1
laptop,385719,random,2
laptop,9400,random,0
laptop,9400,random,1
laptop,9400,random,2
laptop,507575,random,0
laptop,507575,random,1
laptop,507575,random,2
laptop,4795,random,0
laptop,4795,random,1
laptop,4795,random,2
laptop,255165,random,0
laptop,255165,random,1
laptop,255165,random,2
laptop,135872,random,0
laptop,135872,random,1
laptop,135872,random,2
laptop,497344,random,0
laptop,497344,random,1
laptop,497344,random,2
laptop,553664,random,0
laptop,553664,random,1
laptop,553664,random,2
laptop,553669,random,0
laptop,553669,random,1
laptop,553669,random,2
laptop,97994,random,0
laptop,97994,random,1
laptop,97994,random,2
laptop,466125,random,0
laptop,466125,random,1
laptop,466125,random,2
laptop,325838,random,0
laptop,325838,random,1
laptop,325838,random,2
laptop,134882,random,0
laptop,134882,random,1
laptop,134882,random,2
laptop,232684,random,0
laptop,232684,random,1
laptop,232684,random,2
microwave,425226,random,0
microwave,425226,random,1
microwave,425226,random,2
microwave,488075,random,0
microwave,488075,random,1
microwave,488075,random,2
microwave,522007,random,0
microwave,522007,random,1
microwave,522007,random,2
microwave,109976,random,0
microwave,109976,random,1
microwave,109976,random,2
microwave,508312,random,0
microwave,508312,random,1
microwave,508312,random,2
microwave,482719,random,0
microwave,482719,random,1
microwave,482719,random,2
microwave,498463,random,0
microwave,498463,random,1
microwave,498463,random,2
microwave,246436,random,0
microwave,246436,random,1
microwave,246436,random,2
microwave,466986,random,0
microwave,466986,random,1
microwave,466986,random,2
microwave,313130,random,0
microwave,313130,random,1
microwave,313130,random,2
microwave,397354,random,0
microwave,397354,random,1
microwave,397354,random,2
microwave,577584,random,0
microwave,577584,random,1
microwave,577584,random,2
microwave,216497,random,0
microwave,216497,random,1
microwave,216497,random,2
microwave,571313,random,0
microwave,571313,random,1
microwave,571313,random,2
microwave,207538,random,0
microwave,207538,random,1
microwave,207538,random,2
microwave,453302,random,0
microwave,453302,random,1
microwave,453302,random,2
microwave,407614,random,0
microwave,407614,random,1
microwave,407614,random,2
microwave,365766,random,0
microwave,365766,random,1
microwave,365766,random,2
microwave,520264,random,0
microwave,520264,random,1
microwave,520264,random,2
microwave,419653,random,0
microwave,419653,random,1
microwave,419653,random,2
microwave,173008,random,0
microwave,173008,random,1
microwave,173008,random,2
microwave,14038,random,0
microwave,14038,random,1
microwave,14038,random,2
microwave,445658,random,0
microwave,445658,random,1
microwave,445658,random,2
microwave,215644,random,0
microwave,215644,random,1
microwave,215644,random,2
microwave,91615,random,0
microwave,91615,random,1
microwave,91615,random,2
microwave,68833,random,0
microwave,68833,random,1
microwave,68833,random,2
microwave,186980,random,0
microwave,186980,random,1
microwave,186980,random,2
microwave,237928,random,0
microwave,237928,random,1
microwave,237928,random,2
microwave,444275,random,0
microwave,444275,random,1
microwave,444275,random,2
motorcycle,402433,random,0
motorcycle,402433,random,1
motorcycle,402433,random,2
motorcycle,102411,random,0
motorcycle,102411,random,1
motorcycle,102411,random,2
motorcycle,8211,random,0
motorcycle,8211,random,1
motorcycle,8211,random,2
motorcycle,356387,random,0
motorcycle,356387,random,1
motorcycle,356387,random,2
motorcycle,513580,random,0
motorcycle,513580,random,1
motorcycle,513580,random,2
motorcycle,396338,random,0
motorcycle,396338,random,1
motorcycle,396338,random,2
motorcycle,433204,random,0
motorcycle,433204,random,1
motorcycle,433204,random,2
motorcycle,33854,random,0
motorcycle,33854,random,1
motorcycle,33854,random,2
motorcycle,227399,random,0
motorcycle,227399,random,1
motorcycle,227399,random,2
motorcycle,69213,random,0
motorcycle,69213,random,1
motorcycle,69213,random,2
motorcycle,226417,random,0
motorcycle,226417,random,1
motorcycle,226417,random,2
motorcycle,70774,random,0
motorcycle,70774,random,1
motorcycle,70774,random,2
motorcycle,203389,random,0
motorcycle,203389,random,1
motorcycle,203389,random,2
motorcycle,140420,random,0
motorcycle,140420,random,1
motorcycle,140420,random,2
motorcycle,7816,random,0
motorcycle,7816,random,1
motorcycle,7816,random,2
motorcycle,165518,random,0
motorcycle,165518,random,1
motorcycle,165518,random,2
motorcycle,19109,random,0
motorcycle,19109,random,1
motorcycle,19109,random,2
motorcycle,214192,random,0
motorcycle,214192,random,1
motorcycle,214192,random,2
motorcycle,246963,random,0
motorcycle,246963,random,1
motorcycle,246963,random,2
motorcycle,446651,random,0
motorcycle,446651,random,1
motorcycle,446651,random,2
motorcycle,192699,random,0
motorcycle,192699,random,1
motorcycle,192699,random,2
motorcycle,245448,random,0
motorcycle,245448,random,1
motorcycle,245448,random,2
motorcycle,296649,random,0
motorcycle,296649,random,1
motorcycle,296649,random,2
motorcycle,145620,random,0
motorcycle,145620,random,1
motorcycle,145620,random,2
motorcycle,119516,random,0
motorcycle,119516,random,1
motorcycle,119516,random,2
motorcycle,574702,random,0
motorcycle,574702,random,1
motorcycle,574702,random,2
motorcycle,441586,random,0
motorcycle,441586,random,1
motorcycle,441586,random,2
motorcycle,135410,random,0
motorcycle,135410,random,1
motorcycle,135410,random,2
motorcycle,259830,random,0
motorcycle,259830,random,1
motorcycle,259830,random,2
motorcycle,11511,random,0
motorcycle,11511,random,1
motorcycle,11511,random,2
motorcycle,538364,random,0
motorcycle,538364,random,1
motorcycle,538364,random,2
motorcycle,177934,random,0
motorcycle,177934,random,1
motorcycle,177934,random,2
motorcycle,480021,random,0
motorcycle,480021,random,1
motorcycle,480021,random,2
motorcycle,48924,random,0
motorcycle,48924,random,1
motorcycle,48924,random,2
motorcycle,147740,random,0
motorcycle,147740,random,1
motorcycle,147740,random,2
motorcycle,380706,random,0
motorcycle,380706,random,1
motorcycle,380706,random,2
motorcycle,178982,random,0
motorcycle,178982,random,1
motorcycle,178982,random,2
motorcycle,534827,random,0
motorcycle,534827,random,1
motorcycle,534827,random,2
motorcycle,165681,random,0
motorcycle,165681,random,1
motorcycle,165681,random,2
motorcycle,18737,random,0
motorcycle,18737,random,1
motorcycle,18737,random,2
motorcycle,122166,random,0
motorcycle,122166,random,1
motorcycle,122166,random,2
motorcycle,472375,random,0
motorcycle,472375,random,1
motorcycle,472375,random,2
motorcycle,578871,random,0
motorcycle,578871,random,1
motorcycle,578871,random,2
motorcycle,276284,random,0
motorcycle,276284,random,1
motorcycle,276284,random,2
motorcycle,579902,random,0
motorcycle,579902,random,1
motorcycle,579902,random,2
motorcycle,54593,random,0
motorcycle,54593,random,1
motorcycle,54593,random,2
motorcycle,454978,random,0
motorcycle,454978,random,1
motorcycle,454978,random,2
motorcycle,399205,random,0
motorcycle,399205,random,1
motorcycle,399205,random,2
motorcycle,336232,random,0
motorcycle,336232,random,1
motorcycle,336232,random,2
motorcycle,226154,random,0
motorcycle,226154,random,1
motorcycle,226154,random,2
mouse,555009,random,0
mouse,555009,random,1
mouse,555009,random,2
mouse,387098,random,0
mouse,387098,random,1
mouse,387098,random,2
mouse,409630,random,0
mouse,409630,random,1
mouse,409630,random,2
mouse,248314,random,0
mouse,248314,random,1
mouse,248314,random,2
mouse,413247,random,0
mouse,413247,random,1
mouse,413247,random,2
mouse,66635,random,0
mouse,66635,random,1
mouse,66635,random,2
mouse,15497,random,0
mouse,15497,random,1
mouse,15497,random,2
mouse,366225,random,0
mouse,366225,random,1
mouse,366225,random,2
mouse,513688,random,0
mouse,513688,random,1
mouse,513688,random,2
mouse,68765,random,0
mouse,68765,random,1
mouse,68765,random,2
mouse,524456,random,0
mouse,524456,random,1
mouse,524456,random,2
mouse,38576,random,0
mouse,38576,random,1
mouse,38576,random,2
mouse,9400,random,0
mouse,9400,random,1
mouse,9400,random,2
mouse,215778,random,0
mouse,215778,random,1
mouse,215778,random,2
mouse,372466,random,0
mouse,372466,random,1
mouse,372466,random,2
mouse,378099,random,0
mouse,378099,random,1
mouse,378099,random,2
mouse,529148,random,0
mouse,529148,random,1
mouse,529148,random,2
mouse,294162,random,0
mouse,294162,random,1
mouse,294162,random,2
mouse,549674,random,0
mouse,549674,random,1
mouse,549674,random,2
mouse,554291,random,0
mouse,554291,random,1
mouse,554291,random,2
mouse,465718,random,0
mouse,465718,random,1
mouse,465718,random,2
mouse,248631,random,0
mouse,248631,random,1
mouse,248631,random,2
mouse,348481,random,0
mouse,348481,random,1
mouse,348481,random,2
mouse,353096,random,0
mouse,353096,random,1
mouse,353096,random,2
mouse,301421,random,0
mouse,301421,random,1
mouse,301421,random,2
mouse,520077,random,0
mouse,520077,random,1
mouse,520077,random,2
mouse,546717,random,0
mouse,546717,random,1
mouse,546717,random,2
mouse,340894,random,0
mouse,340894,random,1
mouse,340894,random,2
mouse,186282,random,0
mouse,186282,random,1
mouse,186282,random,2
mouse,26564,random,0
mouse,26564,random,1
mouse,26564,random,2
mouse,363461,random,0
mouse,363461,random,1
mouse,363461,random,2
mouse,333772,random,0
mouse,333772,random,1
mouse,333772,random,2
mouse,225757,random,0
mouse,225757,random,1
mouse,225757,random,2
mouse,371677,random,0
mouse,371677,random,1
mouse,371677,random,2
mouse,108026,random,0
mouse,108026,random,1
mouse,108026,random,2
mouse,21503,random,0
mouse,21503,random,1
mouse,21503,random,2
orange,529966,random,0
orange,529966,random,1
orange,529966,random,2
orange,184384,random,0
orange,184384,random,1
orange,184384,random,2
orange,128598,random,0
orange,128598,random,1
orange,128598,random,2
orange,567898,random,0
orange,567898,random,1
orange,567898,random,2
orange,231527,random,0
orange,231527,random,1
orange,231527,random,2
orange,366711,random,0
orange,366711,random,1
orange,366711,random,2
orange,560256,random,0
orange,560256,random,1
orange,560256,random,2
orange,248980,random,0
orange,248980,random,1
orange,248980,random,2
orange,167572,random,0
orange,167572,random,1
orange,167572,random,2
orange,189078,random,0
orange,189078,random,1
orange,189078,random,2
orange,217753,random,0
orange,217753,random,1
orange,217753,random,2
orange,119452,random,0
orange,119452,random,1
orange,119452,random,2
orange,386210,random,0
orange,386210,random,1
orange,386210,random,2
orange,509131,random,0
orange,509131,random,1
orange,509131,random,2
orange,50896,random,0
orange,50896,random,1
orange,50896,random,2
orange,479448,random,0
orange,479448,random,1
orange,479448,random,2
orange,369370,random,0
orange,369370,random,1
orange,369370,random,2
orange,104669,random,0
orange,104669,random,1
orange,104669,random,2
orange,148707,random,0
orange,148707,random,1
orange,148707,random,2
orange,386277,random,0
orange,386277,random,1
orange,386277,random,2
orange,462576,random,0
orange,462576,random,1
orange,462576,random,2
orange,63740,random,0
orange,63740,random,1
orange,63740,random,2
orange,185599,random,0
orange,185599,random,1
orange,185599,random,2
orange,544565,random,0
orange,544565,random,1
orange,544565,random,2
orange,496954,random,0
orange,496954,random,1
orange,496954,random,2
orange,280891,random,0
orange,280891,random,1
orange,280891,random,2
orange,409424,random,0
orange,409424,random,1
orange,409424,random,2
orange,352618,random,0
orange,352618,random,1
orange,352618,random,2
orange,397681,random,0
orange,397681,random,1
orange,397681,random,2
orange,193926,random,0
orange,193926,random,1
orange,193926,random,2
orange,322959,random,0
orange,322959,random,1
orange,322959,random,2
orange,110999,random,0
orange,110999,random,1
orange,110999,random,2
orange,45472,random,0
orange,45472,random,1
orange,45472,random,2
orange,463283,random,0
orange,463283,random,1
orange,463283,random,2
orange,60855,random,0
orange,60855,random,1
orange,60855,random,2
orange,283070,random,0
orange,283070,random,1
orange,283070,random,2
orange,276434,random,0
orange,276434,random,1
orange,276434,random,2
orange,6614,random,0
orange,6614,random,1
orange,6614,random,2
orange,184791,random,0
orange,184791,random,1
orange,184791,random,2
orange,376307,random,0
orange,376307,random,1
orange,376307,random,2
orange,50679,random,0
orange,50679,random,1
orange,50679,random,2
oven,243204,random,0
oven,243204,random,1
oven,243204,random,2
oven,30213,random,0
oven,30213,random,1
oven,30213,random,2
oven,565776,random,0
oven,565776,random,1
oven,565776,random,2
oven,458768,random,0
oven,458768,random,1
oven,458768,random,2
oven,262682,random,0
oven,262682,random,1
oven,262682,random,2
oven,429598,random,0
oven,429598,random,1
oven,429598,random,2
oven,494634,random,0
oven,494634,random,1
oven,494634,random,2
oven,397354,random,0
oven,397354,random,1
oven,397354,random,2
oven,485424,random,0
oven,485424,random,1
oven,485424,random,2
oven,407614,random,0
oven,407614,random,1
oven,407614,random,2
oven,330818,random,0
oven,330818,random,1
oven,330818,random,2
oven,137294,random,0
oven,137294,random,1
oven,137294,random,2
oven,186980,random,0
oven,186980,random,1
oven,186980,random,2
oven,222825,random,0
oven,222825,random,1
oven,222825,random,2
oven,322163,random,0
oven,322163,random,1
oven,322163,random,2
oven,419974,random,0
oven,419974,random,1
oven,419974,random,2
oven,437898,random,0
oven,437898,random,1
oven,437898,random,2
oven,488075,random,0
oven,488075,random,1
oven,488075,random,2
oven,384661,random,0
oven,384661,random,1
oven,384661,random,2
oven,529568,random,0
oven,529568,random,1
oven,529568,random,2
oven,246436,random,0
oven,246436,random,1
oven,246436,random,2
oven,226984,random,0
oven,226984,random,1
oven,226984,random,2
oven,447169,random,0
oven,447169,random,1
oven,447169,random,2
oven,365766,random,0
oven,365766,random,1
oven,365766,random,2
oven,507081,random,0
oven,507081,random,1
oven,507081,random,2
oven,308430,random,0
oven,308430,random,1
oven,308430,random,2
oven,445658,random,0
oven,445658,random,1
oven,445658,random,2
oven,382696,random,0
oven,382696,random,1
oven,382696,random,2
oven,44279,random,0
oven,44279,random,1
oven,44279,random,2
oven,84241,random,0
oven,84241,random,1
oven,84241,random,2
oven,522007,random,0
oven,522007,random,1
oven,522007,random,2
oven,802,random,0
oven,802,random,1
oven,802,random,2
oven,248111,random,0
oven,248111,random,1
oven,248111,random,2
oven,56127,random,0
oven,56127,random,1
oven,56127,random,2
oven,419653,random,0
oven,419653,random,1
oven,419653,random,2
oven,397133,random,0
oven,397133,random,1
oven,397133,random,2
oven,182611,random,0
oven,182611,random,1
oven,182611,random,2
oven,203095,random,0
oven,203095,random,1
oven,203095,random,2
oven,280930,random,0
oven,280930,random,1
oven,280930,random,2
oven,64868,random,0
oven,64868,random,1
oven,64868,random,2
oven,33638,random,0
oven,33638,random,1
oven,33638,random,2
oven,237928,random,0
oven,237928,random,1
oven,237928,random,2
oven,211825,random,0
oven,211825,random,1
oven,211825,random,2
oven,480122,random,0
oven,480122,random,1
oven,480122,random,2
oven,527750,random,0
oven,527750,random,1
oven,527750,random,2
oven,519569,random,0
oven,519569,random,1
oven,519569,random,2
oven,109976,random,0
oven,109976,random,1
oven,109976,random,2
oven,508312,random,0
oven,508312,random,1
oven,508312,random,2
oven,298396,random,0
oven,298396,random,1
oven,298396,random,2
oven,458663,random,0
oven,458663,random,1
oven,458663,random,2
person,532481,random,0
person,532481,random,1
person,532481,random,2
person,385029,random,0
person,385029,random,1
person,385029,random,2
person,311303,random,0
person,311303,random,1
person,311303,random,2
person,393226,random,0
person,393226,random,1
person,393226,random,2
person,532493,random,0
person,532493,random,1
person,532493,random,2
person,8211,random,0
person,8211,random,1
person,8211,random,2
person,327701,random,0
person,327701,random,1
person,327701,random,2
person,434204,random,0
person,434204,random,1
person,434204,random,2
person,466986,random,0
person,466986,random,1
person,466986,random,2
person,213035,random,0
person,213035,random,1
person,213035,random,2
person,188465,random,0
person,188465,random,1
person,188465,random,2
person,254016,random,0
person,254016,random,1
person,254016,random,2
person,81988,random,0
person,81988,random,1
person,81988,random,2
person,122962,random,0
person,122962,random,1
person,122962,random,2
person,442463,random,0
person,442463,random,1
person,442463,random,2
person,311392,random,0
person,311392,random,1
person,311392,random,2
person,49259,random,0
person,49259,random,1
person,49259,random,2
person,368752,random,0
person,368752,random,1
person,368752,random,2
person,319607,random,0
person,319607,random,1
person,319607,random,2
person,32901,random,0
person,32901,random,1
person,32901,random,2
person,180383,random,0
person,180383,random,1
person,180383,random,2
person,278705,random,0
person,278705,random,1
person,278705,random,2
person,336053,random,0
person,336053,random,1
person,336053,random,2
person,114884,random,0
person,114884,random,1
person,114884,random,2
person,508101,random,0
person,508101,random,1
person,508101,random,2
person,360661,random,0
person,360661,random,1
person,360661,random,2
person,426203,random,0
person,426203,random,1
person,426203,random,2
person,278749,random,0
person,278749,random,1
person,278749,random,2
person,516318,random,0
person,516318,random,1
person,516318,random,2
person,467176,random,0
person,467176,random,1
person,467176,random,2
person,33005,random,0
person,33005,random,1
person,33005,random,2
person,475387,random,0
person,475387,random,1
person,475387,random,2
person,393469,random,0
person,393469,random,1
person,393469,random,2
person,57597,random,0
person,57597,random,1
person,57597,random,2
person,426241,random,0
person,426241,random,1
person,426241,random,2
person,65798,random,0
person,65798,random,1
person,65798,random,2
person,229659,random,0
person,229659,random,1
person,229659,random,2
person,147740,random,0
person,147740,random,1
person,147740,random,2
person,426268,random,0
person,426268,random,1
person,426268,random,2
person,434459,random,0
person,434459,random,1
person,434459,random,2
person,205105,random,0
person,205105,random,1
person,205105,random,2
person,278848,random,0
person,278848,random,1
person,278848,random,2
person,74058,random,0
person,74058,random,1
person,74058,random,2
person,123213,random,0
person,123213,random,1
person,123213,random,2
person,336209,random,0
person,336209,random,1
person,336209,random,2
person,180560,random,0
person,180560,random,1
person,180560,random,2
person,262487,random,0
person,262487,random,1
person,262487,random,2
person,491867,random,0
person,491867,random,1
person,491867,random,2
person,393569,random,0
person,393569,random,1
person,393569,random,2
person,549220,random,0
person,549220,random,1
person,549220,random,2
pizza,491008,random,0
pizza,491008,random,1
pizza,491008,random,2
pizza,402433,random,0
pizza,402433,random,1
pizza,402433,random,2
pizza,25603,random,0
pizza,25603,random,1
pizza,25603,random,2
pizza,385029,random,0
pizza,385029,random,1
pizza,385029,random,2
pizza,547854,random,0
pizza,547854,random,1
pizza,547854,random,2
pizza,513041,random,0
pizza,513041,random,1
pizza,513041,random,2
pizza,146457,random,0
pizza,146457,random,1
pizza,146457,random,2
pizza,189475,random,0
pizza,189475,random,1
pizza,189475,random,2
pizza,265777,random,0
pizza,265777,random,1
pizza,265777,random,2
pizza,146489,random,0
pizza,146489,random,1
pizza,146489,random,2
pizza,520264,random,0
pizza,520264,random,1
pizza,520264,random,2
pizza,334417,random,0
pizza,334417,random,1
pizza,334417,random,2
pizza,369757,random,0
pizza,369757,random,1
pizza,369757,random,2
pizza,292446,random,0
pizza,292446,random,1
pizza,292446,random,2
pizza,287347,random,0
pizza,287347,random,1
pizza,287347,random,2
pizza,476787,random,0
pizza,476787,random,1
pizza,476787,random,2
pizza,322163,random,0
pizza,322163,random,1
pizza,322163,random,2
pizza,240250,random,0
pizza,240250,random,1
pizza,240250,random,2
pizza,161925,random,0
pizza,161925,random,1
pizza,161925,random,2
pizza,289415,random,0
pizza,289415,random,1
pizza,289415,random,2
pizza,441491,random,0
pizza,441491,random,1
pizza,441491,random,2
pizza,473237,random,0
pizza,473237,random,1
pizza,473237,random,2
pizza,246436,random,0
pizza,246436,random,1
pizza,246436,random,2
pizza,382125,random,0
pizza,382125,random,1
pizza,382125,random,2
pizza,292024,random,0
pizza,292024,random,1
pizza,292024,random,2
pizza,194746,random,0
pizza,194746,random,1
pizza,194746,random,2
pizza,140987,random,0
pizza,140987,random,1
pizza,140987,random,2
pizza,192191,random,0
pizza,192191,random,1
pizza,192191,random,2
pizza,99039,random,0
pizza,99039,random,1
pizza,99039,random,2
pizza,488166,random,0
pizza,488166,random,1
pizza,488166,random,2
pizza,353027,random,0
pizza,353027,random,1
pizza,353027,random,2
pizza,513283,random,0
pizza,513283,random,1
pizza,513283,random,2
pizza,91406,random,0
pizza,91406,random,1
pizza,91406,random,2
pizza,106266,random,0
pizza,106266,random,1
pizza,106266,random,2
pizza,323355,random,0
pizza,323355,random,1
pizza,323355,random,2
pizza,376093,random,0
pizza,376093,random,1
pizza,376093,random,2
pizza,296222,random,0
pizza,296222,random,1
pizza,296222,random,2
pizza,17714,random,0
pizza,17714,random,1
pizza,17714,random,2
pizza,189752,random,0
pizza,189752,random,1
pizza,189752,random,2
pizza,173371,random,0
pizza,173371,random,1
pizza,173371,random,2
pizza,276285,random,0
pizza,276285,random,1
pizza,276285,random,2
pizza,324927,random,0
pizza,324927,random,1
pizza,324927,random,2
pizza,258883,random,0
pizza,258883,random,1
pizza,258883,random,2
pizza,286553,random,0
pizza,286553,random,1
pizza,286553,random,2
pizza,290163,random,0
pizza,290163,random,1
pizza,290163,random,2
pizza,180101,random,0
pizza,180101,random,1
pizza,180101,random,2
pizza,435081,random,0
pizza,435081,random,1
pizza,435081,random,2
pizza,425361,random,0
pizza,425361,random,1
pizza,425361,random,2
pizza,424349,random,0
pizza,424349,random,1
pizza,424349,random,2
pizza,127394,random,0
pizza,127394,random,1
pizza,127394,random,2
potted plant,491008,random,0
potted plant,491008,random,1
potted plant,491008,random,2
potted plant,565776,random,0
potted plant,565776,random,1
potted plant,565776,random,2
potted plant,137246,random,0
potted plant,137246,random,1
potted plant,137246,random,2
potted plant,530975,random,0
potted plant,530975,random,1
potted plant,530975,random,2
potted plant,189475,random,0
potted plant,189475,random,1
potted plant,189475,random,2
potted plant,267300,random,0
potted plant,267300,random,1
potted plant,267300,random,2
potted plant,372260,random,0
potted plant,372260,random,1
potted plant,372260,random,2
potted plant,331817,random,0
potted plant,331817,random,1
potted plant,331817,random,2
potted plant,306733,random,0
potted plant,306733,random,1
potted plant,306733,random,2
potted plant,463918,random,0
potted plant,463918,random,1
potted plant,463918,random,2
potted plant,39477,random,0
potted plant,39477,random,1
potted plant,39477,random,2
potted plant,181816,random,0
potted plant,181816,random,1
potted plant,181816,random,2
potted plant,462904,random,0
potted plant,462904,random,1
potted plant,462904,random,2
potted plant,407614,random,0
potted plant,407614,random,1
potted plant,407614,random,2
potted plant,131138,random,0
potted plant,131138,random,1
potted plant,131138,random,2
potted plant,351810,random,0
potted plant,351810,random,1
potted plant,351810,random,2
potted plant,527427,random,0
potted plant,527427,random,1
potted plant,527427,random,2
potted plant,36936,random,0
potted plant,36936,random,1
potted plant,36936,random,2
potted plant,233033,random,0
potted plant,233033,random,1
potted plant,233033,random,2
potted plant,448076,random,0
potted plant,448076,random,1
potted plant,448076,random,2
potted plant,382030,random,0
potted plant,382030,random,1
potted plant,382030,random,2
potted plant,265816,random,0
potted plant,265816,random,1
potted plant,265816,random,2
potted plant,40036,random,0
potted plant,40036,random,1
potted plant,40036,random,2
potted plant,313454,random,0
potted plant,313454,random,1
potted plant,313454,random,2
potted plant,289393,random,0
potted plant,289393,random,1
potted plant,289393,random,2
potted plant,322163,random,0
potted plant,322163,random,1
potted plant,322163,random,2
potted plant,127092,random,0
potted plant,127092,random,1
potted plant,127092,random,2
potted plant,632,random,0
potted plant,632,random,1
potted plant,632,random,2
potted plant,370818,random,0
potted plant,370818,random,1
potted plant,370818,random,2
potted plant,473219,random,0
potted plant,473219,random,1
potted plant,473219,random,2
potted plant,489611,random,0
potted plant,489611,random,1
potted plant,489611,random,2
potted plant,361103,random,0
potted plant,361103,random,1
potted plant,361103,random,2
potted plant,128148,random,0
potted plant,128148,random,1
potted plant,128148,random,2
potted plant,486040,random,0
potted plant,486040,random,1
potted plant,486040,random,2
potted plant,529568,random,0
potted plant,529568,random,1
potted plant,529568,random,2
potted plant,386210,random,0
potted plant,386210,random,1
potted plant,386210,random,2
potted plant,136355,random,0
potted plant,136355,random,1
potted plant,136355,random,2
potted plant,69795,random,0
potted plant,69795,random,1
potted plant,69795,random,2
potted plant,367095,random,0
potted plant,367095,random,1
potted plant,367095,random,2
potted plant,226984,random,0
potted plant,226984,random,1
potted plant,226984,random,2
potted plant,140987,random,0
potted plant,140987,random,1
potted plant,140987,random,2
potted plant,405691,random,0
potted plant,405691,random,1
potted plant,405691,random,2
potted plant,214720,random,0
potted plant,214720,random,1
potted plant,214720,random,2
potted plant,205514,random,0
potted plant,205514,random,1
potted plant,205514,random,2
potted plant,319696,random,0
potted plant,319696,random,1
potted plant,319696,random,2
potted plant,169169,random,0
potted plant,169169,random,1
potted plant,169169,random,2
potted plant,14038,random,0
potted plant,14038,random,1
potted plant,14038,random,2
potted plant,396526,random,0
potted plant,396526,random,1
potted plant,396526,random,2
potted plant,470773,random,0
potted plant,470773,random,1
potted plant,470773,random,2
potted plant,293625,random,0
potted plant,293625,random,1
potted plant,293625,random,2
refrigerator,30213,random,0
refrigerator,30213,random,1
refrigerator,30213,random,2
refrigerator,565776,random,0
refrigerator,565776,random,1
refrigerator,565776,random,2
refrigerator,189475,random,0
refrigerator,189475,random,1
refrigerator,189475,random,2
refrigerator,397354,random,0
refrigerator,397354,random,1
refrigerator,397354,random,2
refrigerator,213547,random,0
refrigerator,213547,random,1
refrigerator,213547,random,2
refrigerator,407614,random,0
refrigerator,407614,random,1
refrigerator,407614,random,2
refrigerator,186980,random,0
refrigerator,186980,random,1
refrigerator,186980,random,2
refrigerator,156278,random,0
refrigerator,156278,random,1
refrigerator,156278,random,2
refrigerator,144003,random,0
refrigerator,144003,random,1
refrigerator,144003,random,2
refrigerator,437898,random,0
refrigerator,437898,random,1
refrigerator,437898,random,2
refrigerator,488075,random,0
refrigerator,488075,random,1
refrigerator,488075,random,2
refrigerator,349837,random,0
refrigerator,349837,random,1
refrigerator,349837,random,2
refrigerator,117908,random,0
refrigerator,117908,random,1
refrigerator,117908,random,2
refrigerator,226984,random,0
refrigerator,226984,random,1
refrigerator,226984,random,2
refrigerator,459954,random,0
refrigerator,459954,random,1
refrigerator,459954,random,2
refrigerator,453302,random,0
refrigerator,453302,random,1
refrigerator,453302,random,2
refrigerator,66231,random,0
refrigerator,66231,random,1
refrigerator,66231,random,2
refrigerator,14007,random,0
refrigerator,14007,random,1
refrigerator,14007,random,2
refrigerator,14038,random,0
refrigerator,14038,random,1
refrigerator,14038,random,2
refrigerator,382696,random,0
refrigerator,382696,random,1
refrigerator,382696,random,2
refrigerator,368900,random,0
refrigerator,368900,random,1
refrigerator,368900,random,2
refrigerator,462629,random,0
refrigerator,462629,random,1
refrigerator,462629,random,2
refrigerator,248111,random,0
refrigerator,248111,random,1
refrigerator,248111,random,2
refrigerator,56127,random,0
refrigerator,56127,random,1
refrigerator,56127,random,2
refrigerator,280930,random,0
refrigerator,280930,random,1
refrigerator,280930,random,2
refrigerator,536947,random,0
refrigerator,536947,random,1
refrigerator,536947,random,2
refrigerator,480122,random,0
refrigerator,480122,random,1
