category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed
sandwich,231822,800,578,,"[88, 49, 512, 512]",27,2.138665665159264,914582800
sandwich,92053,1024,683,,"[78, 0, 512, 512]",11,9.665034264254464,86984129
sandwich,70048,960,720,,"[448, 161, 512, 512]",30,2.194970835064874,1058021795
sandwich,157601,612,612,,"[0, 19, 512, 512]",29,3.0348849462685425,1014848104
sandwich,255912,1024,575,,"[440, 31, 512, 512]",39,4.393507338605968,1521018998
sandwich,527784,1023,819,,"[488, 193, 512, 512]",28,6.610794772067163,946897390
sandwich,414638,612,612,,"[100, 100, 512, 512]",23,8.038865176023725,693415842
sandwich,175535,597,800,,"[0, 105, 512, 512]",17,1.7078400439235306,411317620
sandwich,113589,1024,768,,"[54, 46, 512, 512]",40,9.381137078287315,1594737559
sandwich,350148,768,1024,,"[86, 512, 512, 512]",20,7.865125519139077,548344684
sandwich,120777,1024,768,,"[423, 168, 512, 512]",10,3.888677059518759,27700026
sandwich,305609,612,612,,"[100, 100, 512, 512]",46,2.7039881748540786,1901078373
sandwich,456143,1024,577,,"[468, 65, 512, 512]",33,6.363575990083298,1245682962
sandwich,21503,1024,768,,"[512, 154, 512, 512]",12,6.352203040853406,143465762
sink,453634,768,1024,,"[256, 512, 512, 512]",31,8.832242835730762,1145441010
sink,30213,1024,719,,"[421, 62, 512, 512]",25,3.5813548817879983,821827540
sink,293390,1024,768,,"[206, 0, 512, 512]",26,6.428333350464056,847200043
sink,397327,1000,667,,"[446, 0, 512, 512]",24,7.997806746281609,757855135
sink,458768,1024,683,,"[154, 171, 512, 512]",35,7.444671666432088,1340589947
sink,262682,683,1024,,"[171, 421, 512, 512]",47,9.238421084414568,1938609420
sink,429598,1024,768,,"[512, 256, 512, 512]",44,8.743542842645962,1786372013
sink,9772,880,1023,,"[329, 364, 512, 512]",48,9.264138661438862,2014448640
sink,306733,800,533,,"[86, 21, 512, 512]",19,1.2392896102083748,500051954
sink,201775,980,749,,"[0, 237, 512, 512]",13,4.935232001165579,168571695
sink,34873,1024,768,,"[92, 178, 512, 512]",17,5.364498942795593,388528798
sink,491071,663,1024,,"[0, 435, 512, 512]",42,1.5863877763309675,1701289843
sink,147518,768,1024,,"[256, 324, 512, 512]",22,1.0506344561145364,644859804
sink,6213,1001,665,,"[450, 153, 512, 512]",48,8.475592932741314,2038980991
sink,520264,1024,768,,"[512, 256, 512, 512]",27,9.84972019857558,906032039
sink,62025,768,1024,,"[199, 398, 512, 512]",40,8.061488674054116,1579638338
sink,3156,708,1023,,"[0, 53, 512, 512]",32,3.8404314098044585,1182859276
sink,331352,720,1024,,"[107, 0, 512, 512]",31,7.348003341305084,1131072087
sink,181859,681,1024,,"[81, 393, 512, 512]",44,3.69262965878422,1827983318
sink,561256,1024,768,,"[512, 256, 512, 512]",33,7.666736345881738,1217393872
sink,541291,1023,682,,"[0, 170, 512, 512]",10,3.517724977734583,29768455
sink,157807,1024,683,,"[512, 0, 512, 512]",16,8.043318237953184,335554307
sink,350833,1024,768,,"[0, 256, 512, 512]",31,9.88966672205119,1130085198
sink,557172,1024,768,,"[344, 256, 512, 512]",48,9.876146943522146,2002619399
sink,383606,1024,768,,"[163, 256, 512, 512]",25,8.945763102970082,807025520
sink,187513,683,1024,,"[0, 512, 512, 512]",12,9.21529046605526,126659316
sink,104572,1024,671,,"[3, 159, 512, 512]",20,7.373862226928552,544610078
sink,267903,1024,681,,"[72, 0, 512, 512]",19,5.990471895371578,502803994
sink,370818,755,1023,,"[243, 511, 512, 512]",11,9.309143872631983,78112099
sink,351362,681,1024,,"[169, 479, 512, 512]",50,1.807577018688813,2135232880
sink,437898,1024,683,,"[0, 171, 512, 512]",29,4.331183906260067,1006074700
sink,117914,683,1024,,"[171, 512, 512, 512]",32,6.453450491583366,1171239504
sink,529568,650,867,,"[138, 328, 512, 512]",43,5.29956907226817,1754370252
sink,103585,680,1024,,"[0, 395, 512, 512]",30,8.135720924475056,1084998680
sink,474786,600,800,,"[88, 288, 512, 512]",46,2.755777541311419,1933072943
sink,197796,1024,765,,"[108, 253, 512, 512]",25,1.5602814767499709,825039645
sink,466085,768,1024,,"[256, 512, 512, 512]",27,2.138665665159264,914582800
sink,302760,1024,768,,"[245, 217, 512, 512]",11,9.665034264254464,86984129
sink,389804,1024,680,,"[512, 168, 512, 512]",30,2.194970835064874,1058021795
sink,58029,1024,765,,"[366, 253, 512, 512]",29,3.0348849462685425,1014848104
sink,452784,768,1024,,"[0, 275, 512, 512]",39,4.393507338605968,1521018998
sink,453302,1024,768,,"[401, 181, 512, 512]",28,6.610794772067163,946897390
sink,66231,1024,683,,"[65, 171, 512, 512]",23,8.038865176023725,693415842
sink,452793,1024,683,,"[241, 88, 512, 512]",17,1.7078400439235306,411317620
sink,365766,1024,768,,"[365, 187, 512, 512]",40,9.381137078287315,1594737559
sink,289992,1024,679,,"[0, 167, 512, 512]",20,7.865125519139077,548344684
sink,232649,768,1024,,"[0, 341, 512, 512]",10,3.888677059518759,27700026
sink,520910,683,1024,,"[0, 288, 512, 512]",46,2.7039881748540786,1901078373
sink,500464,688,1024,,"[0, 208, 512, 512]",33,6.363575990083298,1245682962
sink,237316,515,687,,"[3, 109, 512, 512]",12,6.352203040853406,143465762
spoon,376322,765,1024,,"[253, 512, 512, 512]",31,8.832242835730762,1145441010
spoon,243204,768,1024,,"[0, 357, 512, 512]",25,3.5813548817879983,821827540
spoon,127494,1000,666,,"[0, 0, 512, 512]",26,6.428333350464056,847200043
spoon,385029,800,600,,"[0, 28, 512, 512]",24,7.997806746281609,757855135
spoon,91654,1024,768,,"[0, 0, 512, 512]",35,7.444671666432088,1340589947
spoon,239627,1024,683,,"[512, 171, 512, 512]",47,9.238421084414568,1938609420
spoon,253452,1023,682,,"[0, 0, 512, 512]",44,8.743542842645962,1786372013
spoon,141328,1024,768,,"[512, 0, 512, 512]",48,9.264138661438862,2014448640
spoon,447522,1024,768,,"[0, 0, 512, 512]",19,1.2392896102083748,500051954
spoon,181796,1024,576,,"[3, 43, 512, 512]",13,4.935232001165579,168571695
spoon,450100,768,1024,,"[220, 512, 512, 512]",17,5.364498942795593,388528798
spoon,335427,1024,717,,"[0, 205, 512, 512]",42,1.5863877763309675,1701289843
spoon,89670,1024,683,,"[0, 103, 512, 512]",22,1.0506344561145364,644859804
spoon,346703,880,1024,,"[197, 88, 512, 512]",48,8.475592932741314,2038980991
spoon,64084,1024,698,,"[67, 0, 512, 512]",27,9.84972019857558,906032039
spoon,368752,768,1024,,"[199, 292, 512, 512]",40,8.061488674054116,1579638338
spoon,289415,1023,685,,"[0, 173, 512, 512]",32,3.8404314098044585,1182859276
spoon,116362,612,612,,"[0, 0, 512, 512]",31,7.348003341305084,1131072087
spoon,182417,1024,768,,"[440, 223, 512, 512]",44,3.69262965878422,1827983318
spoon,320664,1024,768,,"[270, 0, 512, 512]",33,7.666736345881738,1217393872
spoon,117425,1024,682,,"[399, 170, 512, 512]",10,3.517724977734583,29768455
spoon,236721,1024,768,,"[99, 0, 512, 512]",16,8.043318237953184,335554307
spoon,84664,612,612,,"[52, 100, 512, 512]",31,9.88966672205119,1130085198
spoon,300233,1023,783,,"[81, 25, 512, 512]",48,9.876146943522146,2002619399
spoon,88269,1024,768,,"[485, 0, 512, 512]",25,8.945763102970082,807025520
spoon,479448,800,600,,"[0, 0, 512, 512]",12,9.21529046605526,126659316
spoon,99039,1024,768,,"[512, 256, 512, 512]",20,7.373862226928552,544610078
spoon,470773,1024,768,,"[11, 256, 512, 512]",19,5.990471895371578,502803994
spoon,558854,1024,768,,"[0, 80, 512, 512]",11,9.309143872631983,78112099
spoon,473869,1024,683,,"[262, 171, 512, 512]",50,1.807577018688813,2135232880
spoon,345361,959,686,,"[40, 156, 512, 512]",29,4.331183906260067,1006074700
spoon,233238,768,1024,,"[256, 512, 512, 512]",32,6.453450491583366,1171239504
spoon,66841,537,800,,"[0, 3, 512, 512]",43,5.29956907226817,1754370252
spoon,17714,1024,768,,"[395, 99, 512, 512]",30,8.135720924475056,1084998680
spoon,578871,768,1024,,"[208, 512, 512, 512]",46,2.755777541311419,1933072943
spoon,521540,1024,768,,"[0, 256, 512, 512]",25,1.5602814767499709,825039645
spoon,417608,1023,681,,"[0, 0, 512, 512]",27,2.138665665159264,914582800
spoon,492878,1024,1024,,"[169, 137, 512, 512]",11,9.665034264254464,86984129
spoon,182611,768,1024,,"[227, 512, 512, 512]",30,2.194970835064874,1058021795
spoon,551780,1024,768,,"[0, 0, 512, 512]",29,3.0348849462685425,1014848104
spoon,236412,1024,768,,"[512, 0, 512, 512]",39,4.393507338605968,1521018998
spoon,2431,731,1024,,"[0, 420, 512, 512]",28,6.610794772067163,946897390
spoon,25986,1024,768,,"[172, 111, 512, 512]",23,8.038865176023725,693415842
spoon,562059,683,1024,,"[171, 474, 512, 512]",17,1.7078400439235306,411317620
spoon,242060,900,646,,"[0, 115, 512, 512]",40,9.381137078287315,1594737559
spoon,231822,800,578,,"[288, 66, 512, 512]",20,7.865125519139077,548344684
spoon,110999,574,1024,,"[0, 512, 512, 512]",10,3.888677059518759,27700026
spoon,512929,612,612,,"[100, 100, 512, 512]",46,2.7039881748540786,1901078373
spoon,127394,654,1024,,"[0, 409, 512, 512]",33,6.363575990083298,1245682962
spoon,327592,1023,577,,"[0, 0, 512, 512]",12,6.352203040853406,143465762
suitcase,520707,1024,768,,"[207, 251, 512, 512]",31,8.832242835730762,1145441010
suitcase,158744,1024,679,,"[462, 167, 512, 512]",25,3.5813548817879983,821827540
suitcase,51738,1024,768,,"[0, 243, 512, 512]",26,6.428333350464056,847200043
suitcase,475678,1024,768,,"[119, 250, 512, 512]",24,7.997806746281609,757855135
suitcase,115245,612,612,,"[100, 100, 512, 512]",35,7.444671666432088,1340589947
suitcase,485424,1024,768,,"[336, 0, 512, 512]",47,9.238421084414568,1938609420
suitcase,351810,1024,768,,"[0, 256, 512, 512]",44,8.743542842645962,1786372013
suitcase,172617,768,1024,,"[0, 159, 512, 512]",48,9.264138661438862,2014448640
suitcase,356427,1024,683,,"[412, 171, 512, 512]",19,1.2392896102083748,500051954
suitcase,186449,697,1023,,"[0, 110, 512, 512]",13,4.935232001165579,168571695
suitcase,202339,768,1024,,"[256, 442, 512, 512]",17,5.364498942795593,388528798
suitcase,308328,1024,768,,"[447, 256, 512, 512]",42,1.5863877763309675,1701289843
suitcase,361586,930,523,,"[173, 11, 512, 512]",22,1.0506344561145364,644859804
suitcase,358525,1024,768,,"[0, 0, 512, 512]",48,8.475592932741314,2038980991
suitcase,50828,1024,768,,"[0, 256, 512, 512]",27,9.84972019857558,906032039
suitcase,9891,1024,768,,"[132, 256, 512, 512]",40,8.061488674054116,1579638338
suitcase,81061,980,677,,"[441, 165, 512, 512]",32,3.8404314098044585,1182859276
suitcase,201418,1024,768,,"[414, 256, 512, 512]",31,7.348003341305084,1131072087
suitcase,453860,999,668,,"[0, 50, 512, 512]",44,3.69262965878422,1827983318
suitcase,266981,681,1024,,"[169, 512, 512, 512]",33,7.666736345881738,1217393872
suitcase,451308,706,1024,,"[72, 0, 512, 512]",10,3.517724977734583,29768455
suitcase,425221,750,1000,,"[238, 488, 512, 512]",16,8.043318237953184,335554307
suitcase,560911,769,1023,,"[0, 236, 512, 512]",31,9.88966672205119,1130085198
suitcase,184611,1024,768,,"[217, 120, 512, 512]",48,9.876146943522146,2002619399
suitcase,366884,1024,768,,"[0, 209, 512, 512]",25,8.945763102970082,807025520
suitcase,388903,850,565,,"[0, 53, 512, 512]",12,9.21529046605526,126659316
suitcase,84270,1024,768,,"[0, 256, 512, 512]",20,7.373862226928552,544610078
suitcase,370478,1024,768,,"[462, 190, 512, 512]",19,5.990471895371578,502803994
suitcase,26941,1024,683,,"[358, 164, 512, 512]",11,9.309143872631983,78112099
suitcase,329041,768,1024,,"[32, 475, 512, 512]",50,1.807577018688813,2135232880
suitcase,55150,1024,681,,"[319, 169, 512, 512]",29,4.331183906260067,1006074700
suitcase,82812,930,523,,"[398, 11, 512, 512]",32,6.453450491583366,1171239504
suitcase,114049,680,1024,,"[116, 512, 512, 512]",43,5.29956907226817,1754370252
suitcase,526728,800,600,,"[288, 88, 512, 512]",30,8.135720924475056,1084998680
suitcase,453001,1024,768,,"[256, 256, 512, 512]",46,2.755777541311419,1933072943
suitcase,168337,1024,768,,"[0, 256, 512, 512]",25,1.5602814767499709,825039645
suitcase,182162,1024,680,,"[0, 168, 512, 512]",27,2.138665665159264,914582800
suitcase,265108,683,1024,,"[171, 512, 512, 512]",11,9.665034264254464,86984129
suitcase,400815,1024,683,,"[0, 171, 512, 512]",30,2.194970835064874,1058021795
suitcase,11699,768,1024,,"[0, 512, 512, 512]",29,3.0348849462685425,1014848104
suitcase,153529,768,1024,,"[91, 512, 512, 512]",39,4.393507338605968,1521018998
suitcase,210388,1024,681,,"[240, 169, 512, 512]",28,6.610794772067163,946897390
suitcase,80340,1024,683,,"[173, 171, 512, 512]",23,8.038865176023725,693415842
suitcase,341469,731,1023,,"[32, 467, 512, 512]",17,1.7078400439235306,411317620
suitcase,179174,684,1024,,"[142, 217, 512, 512]",40,9.381137078287315,1594737559
suitcase,23023,612,612,,"[52, 39, 512, 512]",20,7.865125519139077,548344684
suitcase,112110,1024,768,,"[222, 256, 512, 512]",10,3.888677059518759,27700026
suitcase,12280,768,1024,,"[62, 293, 512, 512]",46,2.7039881748540786,1901078373
teddy bear,199681,1024,768,,"[92, 0, 512, 512]",31,8.832242835730762,1145441010
teddy bear,435205,1024,682,,"[0, 142, 512, 512]",25,3.5813548817879983,821827540
teddy bear,80413,1024,768,,"[237, 44, 512, 512]",26,6.428333350464056,847200043
teddy bear,276018,666,1024,,"[154, 0, 512, 512]",24,7.997806746281609,757855135
teddy bear,20553,800,600,,"[108, 0, 512, 512]",35,7.444671666432088,1340589947
teddy bear,554579,791,1024,,"[0, 408, 512, 512]",47,9.238421084414568,1938609420
teddy bear,315492,612,612,,"[0, 100, 512, 512]",44,8.743542842645962,1786372013
teddy bear,226408,1024,750,,"[76, 0, 512, 512]",48,9.264138661438862,2014448640
teddy bear,145020,1024,577,,"[512, 65, 512, 512]",19,1.2392896102083748,500051954
teddy bear,125062,683,1024,,"[171, 501, 512, 512]",13,4.935232001165579,168571695
teddy bear,283785,1024,688,,"[298, 176, 512, 512]",17,5.364498942795593,388528798
teddy bear,211120,1023,606,,"[0, 0, 512, 512]",42,1.5863877763309675,1701289843
teddy bear,319696,1024,683,,"[441, 0, 512, 512]",22,1.0506344561145364,644859804
teddy bear,370900,1024,765,,"[118, 0, 512, 512]",48,8.475592932741314,2038980991
teddy bear,453341,1024,768,,"[141, 256, 512, 512]",27,9.84972019857558,906032039
teddy bear,205542,768,1024,,"[201, 23, 512, 512]",40,8.061488674054116,1579638338
teddy bear,162035,800,600,,"[288, 88, 512, 512]",32,3.8404314098044585,1182859276
teddy bear,117492,1023,685,,"[77, 173, 512, 512]",31,7.348003341305084,1131072087
teddy bear,113403,1023,722,,"[305, 87, 512, 512]",44,3.69262965878422,1827983318
teddy bear,109827,1024,679,,"[196, 144, 512, 512]",33,7.666736345881738,1217393872
teddy bear,82180,1024,680,,"[370, 86, 512, 512]",10,3.517724977734583,29768455
teddy bear,226058,1024,768,,"[368, 199, 512, 512]",16,8.043318237953184,335554307
teddy bear,549136,1024,695,,"[119, 170, 512, 512]",31,9.88966672205119,1130085198
teddy bear,322844,600,800,,"[32, 83, 512, 512]",48,9.876146943522146,2002619399
teddy bear,411938,1024,683,,"[235, 171, 512, 512]",25,8.945763102970082,807025520
teddy bear,349480,1024,720,,"[0, 143, 512, 512]",12,9.21529046605526,126659316
teddy bear,249129,1024,683,,"[123, 38, 512, 512]",20,7.373862226928552,544610078
teddy bear,160556,1023,685,,"[0, 0, 512, 512]",19,5.990471895371578,502803994
teddy bear,321333,1023,635,,"[149, 123, 512, 512]",11,9.309143872631983,78112099
teddy bear,528705,681,1024,,"[14, 322, 512, 512]",50,1.807577018688813,2135232880
teddy bear,428867,1024,683,,"[56, 161, 512, 512]",29,4.331183906260067,1006074700
teddy bear,377670,779,1024,,"[156, 307, 512, 512]",32,6.453450491583366,1171239504
teddy bear,520531,1024,768,,"[75, 0, 512, 512]",43,5.29956907226817,1754370252
teddy bear,557916,1024,681,,"[0, 0, 512, 512]",30,8.135720924475056,1084998680
teddy bear,328030,680,1024,,"[132, 279, 512, 512]",46,2.755777541311419,1933072943
teddy bear,12670,1023,685,,"[297, 173, 512, 512]",25,1.5602814767499709,825039645
teddy bear,325527,685,512,,"[98, 0, 512, 512]",27,2.138665665159264,914582800
teddy bear,475572,1024,689,,"[154, 164, 512, 512]",11,9.665034264254464,86984129
teddy bear,92091,1024,768,,"[512, 246, 512, 512]",30,2.194970835064874,1058021795
teddy bear,207306,768,1024,,"[66, 258, 512, 512]",29,3.0348849462685425,1014848104
teddy bear,50638,1024,628,,"[466, 92, 512, 512]",39,4.393507338605968,1521018998
teddy bear,371677,1024,768,,"[274, 0, 512, 512]",28,6.610794772067163,946897390
teddy bear,439773,1024,768,,"[0, 0, 512, 512]",23,8.038865176023725,693415842
teddy bear,156643,1024,768,,"[382, 0, 512, 512]",17,1.7078400439235306,411317620
tie,60932,1023,685,,"[511, 161, 512, 512]",31,8.832242835730762,1145441010
tie,566282,1023,681,,"[382, 0, 512, 512]",25,3.5813548817879983,821827540
tie,509451,1024,768,,"[447, 46, 512, 512]",26,6.428333350464056,847200043
tie,450075,1024,768,,"[192, 256, 512, 512]",24,7.997806746281609,757855135
tie,277020,1024,576,,"[212, 64, 512, 512]",35,7.444671666432088,1340589947
tie,443426,768,1024,,"[165, 444, 512, 512]",47,9.238421084414568,1938609420
tie,4134,1024,680,,"[410, 168, 512, 512]",44,8.743542842645962,1786372013
tie,391722,1016,1024,,"[71, 145, 512, 512]",48,9.264138661438862,2014448640
tie,562243,1024,1024,,"[281, 512, 512, 512]",19,1.2392896102083748,500051954
tie,100428,1024,785,,"[349, 139, 512, 512]",13,4.935232001165579,168571695
tie,310862,612,612,,"[0, 100, 512, 512]",17,5.364498942795593,388528798
tie,334417,1024,677,,"[299, 165, 512, 512]",42,1.5863877763309675,1701289843
tie,423506,768,1024,,"[1, 512, 512, 512]",22,1.0506344561145364,644859804
tie,151657,616,1024,,"[1, 131, 512, 512]",48,8.475592932741314,2038980991
tie,297578,1024,576,,"[265, 24, 512, 512]",27,9.84972019857558,906032039
tie,6763,600,800,,"[0, 264, 512, 512]",40,8.061488674054116,1579638338
tie,313454,1024,621,,"[0, 43, 512, 512]",32,3.8404314098044585,1182859276
tie,170099,1023,764,,"[0, 252, 512, 512]",31,7.348003341305084,1131072087
tie,347254,600,800,,"[88, 288, 512, 512]",44,3.69262965878422,1827983318
tie,50811,761,719,,"[66, 149, 512, 512]",33,7.666736345881738,1217393872
tie,271997,781,1024,,"[102, 512, 512, 512]",10,3.517724977734583,29768455
tie,32901,720,614,,"[156, 69, 512, 512]",16,8.043318237953184,335554307
tie,152214,768,1024,,"[128, 512, 512, 512]",31,9.88966672205119,1130085198
tie,58539,1023,674,,"[272, 162, 512, 512]",48,9.876146943522146,2002619399
tie,21167,681,1024,,"[169, 112, 512, 512]",25,8.945763102970082,807025520
tie,206025,678,1024,,"[79, 512, 512, 512]",12,9.21529046605526,126659316
tie,412362,1024,798,,"[290, 249, 512, 512]",20,7.373862226928552,544610078
tie,571598,1024,768,,"[0, 256, 512, 512]",19,5.990471895371578,502803994
tie,136915,1024,683,,"[110, 151, 512, 512]",11,9.309143872631983,78112099
tie,207585,1024,768,,"[8, 164, 512, 512]",50,1.807577018688813,2135232880
tie,505573,575,1023,,"[32, 227, 512, 512]",29,4.331183906260067,1006074700
tie,292082,1024,1024,,"[94, 337, 512, 512]",32,6.453450491583366,1171239504
tie,433915,1024,768,,"[143, 256, 512, 512]",43,5.29956907226817,1754370252
tie,527616,1024,793,,"[241, 0, 512, 512]",30,8.135720924475056,1084998680
tie,271116,1024,679,,"[25, 135, 512, 512]",46,2.755777541311419,1933072943
tie,244496,566,1024,,"[8, 373, 512, 512]",25,1.5602814767499709,825039645
tie,263969,1024,976,,"[427, 135, 512, 512]",27,2.138665665159264,914582800
tie,287527,720,720,,"[208, 208, 512, 512]",11,9.665034264254464,86984129
tie,11051,1024,857,,"[105, 242, 512, 512]",29,3.0348849462685425,1014848104
tie,25393,1024,768,,"[450, 146, 512, 512]",39,4.393507338605968,1521018998
tie,411953,700,525,,"[38, 13, 512, 512]",28,6.610794772067163,946897390
tie,172877,1024,768,,"[238, 134, 512, 512]",23,8.038865176023725,693415842
tie,18770,1023,685,,"[247, 173, 512, 512]",17,1.7078400439235306,411317620
tie,8532,1023,681,,"[476, 169, 512, 512]",40,9.381137078287315,1594737559
tie,417632,1024,768,,"[503, 0, 512, 512]",20,7.865125519139077,548344684
tie,131938,741,1024,,"[105, 274, 512, 512]",10,3.888677059518759,27700026
tie,476514,681,1024,,"[169, 174, 512, 512]",46,2.7039881748540786,1901078373
tie,383842,1024,695,,"[226, 0, 512, 512]",33,6.363575990083298,1245682962
tie,456559,1024,768,,"[340, 256, 512, 512]",12,6.352203040853406,143465762
tie,131444,768,1024,,"[100, 512, 512, 512]",24,3.407215229474313,783154264
toaster,135561,1024,768,,"[0, 256, 512, 512]",31,8.832242835730762,1145441010
toaster,173008,1024,768,,"[0, 256, 512, 512]",25,3.5813548817879983,821827540
toilet,453634,768,1024,,"[25, 450, 512, 512]",31,8.832242835730762,1145441010
toilet,555012,1024,681,,"[336, 0, 512, 512]",25,3.5813548817879983,821827540
toilet,397327,1000,667,,"[80, 146, 512, 512]",26,6.428333350464056,847200043
toilet,59920,683,1024,,"[171, 503, 512, 512]",24,7.997806746281609,757855135
toilet,155154,768,1024,,"[17, 377, 512, 512]",35,7.444671666432088,1340589947
toilet,32285,1024,677,,"[0, 165, 512, 512]",47,9.238421084414568,1938609420
toilet,56350,612,612,,"[100, 0, 512, 512]",44,8.743542842645962,1786372013
toilet,272416,1024,768,,"[445, 144, 512, 512]",48,9.264138661438862,2014448640
toilet,460841,1024,768,,"[512, 256, 512, 512]",19,1.2392896102083748,500051954
toilet,306733,800,533,,"[288, 21, 512, 512]",13,4.935232001165579,168571695
toilet,32817,768,1024,,"[60, 437, 512, 512]",17,5.364498942795593,388528798
toilet,569917,768,1024,,"[0, 512, 512, 512]",42,1.5863877763309675,1701289843
toilet,147518,768,1024,,"[37, 512, 512, 512]",22,1.0506344561145364,644859804
toilet,138819,1024,768,,"[512, 256, 512, 512]",48,8.475592932741314,2038980991
toilet,85576,1024,819,,"[0, 307, 512, 512]",27,9.84972019857558,906032039
toilet,62025,768,1024,,"[0, 512, 512, 512]",40,8.061488674054116,1579638338
toilet,365642,681,1023,,"[169, 511, 512, 512]",32,3.8404314098044585,1182859276
toilet,327769,1024,678,,"[0, 166, 512, 512]",31,7.348003341305084,1131072087
toilet,211042,732,1023,,"[173, 186, 512, 512]",44,3.69262965878422,1827983318
toilet,315492,612,612,,"[0, 100, 512, 512]",33,7.666736345881738,1217393872
toilet,157807,1024,683,,"[126, 171, 512, 512]",10,3.517724977734583,29768455
toilet,350833,1024,768,,"[100, 256, 512, 512]",16,8.043318237953184,335554307
toilet,23666,768,1024,,"[92, 512, 512, 512]",31,9.88966672205119,1130085198
toilet,557172,1024,768,,"[512, 256, 512, 512]",48,9.876146943522146,2002619399
toilet,360564,1024,683,,"[199, 171, 512, 512]",25,8.945763102970082,807025520
toilet,408696,1024,768,,"[225, 256, 512, 512]",12,9.21529046605526,126659316
toilet,187513,683,1024,,"[34, 512, 512, 512]",20,7.373862226928552,544610078
toilet,267903,1024,681,,"[447, 169, 512, 512]",19,5.990471895371578,502803994
toilet,351362,681,1024,,"[169, 512, 512, 512]",11,9.309143872631983,78112099
toilet,370818,755,1023,,"[0, 511, 512, 512]",50,1.807577018688813,2135232880
toilet,257169,768,1024,,"[256, 512, 512, 512]",29,4.331183906260067,1006074700
toilet,560279,612,612,,"[52, 100, 512, 512]",32,6.453450491583366,1171239504
toilet,117914,683,1024,,"[0, 512, 512, 512]",43,5.29956907226817,1754370252
toilet,103585,680,1024,,"[168, 354, 512, 512]",30,8.135720924475056,1084998680
toilet,89761,768,1024,,"[168, 500, 512, 512]",46,2.755777541311419,1933072943
toilet,6818,683,1024,,"[123, 512, 512, 512]",25,1.5602814767499709,825039645
toilet,292005,768,1024,,"[256, 512, 512, 512]",27,2.138665665159264,914582800
toilet,389804,1024,680,,"[95, 118, 512, 512]",11,9.665034264254464,86984129
toilet,58029,1024,765,,"[57, 253, 512, 512]",30,2.194970835064874,1058021795
toilet,286907,768,1024,,"[235, 469, 512, 512]",29,3.0348849462685425,1014848104
toilet,357567,768,1024,,"[256, 512, 512, 512]",39,4.393507338605968,1521018998
toilet,520910,683,1024,,"[0, 505, 512, 512]",28,6.610794772067163,946897390
toilet,102644,768,1024,,"[0, 435, 512, 512]",23,8.038865176023725,693415842
toilet,309495,669,1024,,"[157, 418, 512, 512]",17,1.7078400439235306,411317620
toilet,53505,685,1023,,"[103, 511, 512, 512]",40,9.381137078287315,1594737559
toilet,237316,515,687,,"[0, 175, 512, 512]",20,7.865125519139077,548344684
toilet,363784,1024,768,,"[0, 256, 512, 512]",10,3.888677059518759,27700026
toilet,409358,612,612,,"[0, 100, 512, 512]",46,2.7039881748540786,1901078373
toilet,462614,1024,774,,"[0, 262, 512, 512]",33,6.363575990083298,1245682962
toilet,342295,683,1024,,"[171, 503, 512, 512]",12,6.352203040853406,143465762
toothbrush,324614,1024,683,,"[85, 164, 512, 512]",31,8.832242835730762,1145441010
toothbrush,544519,1000,667,,"[185, 155, 512, 512]",25,3.5813548817879983,821827540
toothbrush,482319,1024,768,,"[358, 169, 512, 512]",26,6.428333350464056,847200043
toothbrush,175251,612,612,,"[100, 100, 512, 512]",24,7.997806746281609,757855135
toothbrush,241319,1024,761,,"[512, 86, 512, 512]",35,7.444671666432088,1340589947
toothbrush,445999,657,1024,,"[0, 372, 512, 512]",47,9.238421084414568,1938609420
toothbrush,92091,1024,768,,"[411, 193, 512, 512]",44,8.743542842645962,1786372013
toothbrush,521405,681,1024,,"[0, 209, 512, 512]",48,9.264138661438862,2014448640
toothbrush,492878,1024,1024,,"[110, 115, 512, 512]",19,1.2392896102083748,500051954
toothbrush,507473,1024,768,,"[258, 14, 512, 512]",13,4.935232001165579,168571695
toothbrush,563281,1002,1024,,"[252, 144, 512, 512]",17,5.364498942795593,388528798
toothbrush,368212,765,1024,,"[143, 186, 512, 512]",42,1.5863877763309675,1701289843
toothbrush,500565,1024,745,,"[430, 233, 512, 512]",22,1.0506344561145364,644859804
toothbrush,560474,1024,768,,"[512, 256, 512, 512]",48,8.475592932741314,2038980991
toothbrush,311394,768,1024,,"[35, 310, 512, 512]",27,9.84972019857558,906032039
toothbrush,578922,957,1024,,"[445, 197, 512, 512]",40,8.061488674054116,1579638338
toothbrush,229358,1024,677,,"[353, 165, 512, 512]",32,3.8404314098044585,1182859276
traffic light,454661,1024,683,,"[215, 0, 512, 512]",31,8.832242835730762,1145441010
traffic light,94751,768,1024,,"[7, 0, 512, 512]",25,3.5813548817879983,821827540
traffic light,555050,1024,660,,"[0, 0, 512, 512]",26,6.428333350464056,847200043
traffic light,500826,1024,682,,"[48, 170, 512, 512]",24,7.997806746281609,757855135
traffic light,269942,768,1024,,"[188, 204, 512, 512]",35,7.444671666432088,1340589947
traffic light,319607,1024,1024,,"[36, 28, 512, 512]",47,9.238421084414568,1938609420
traffic light,76417,1024,765,,"[500, 0, 512, 512]",44,8.743542842645962,1786372013
traffic light,309391,1023,614,,"[0, 0, 512, 512]",48,9.264138661438862,2014448640
